EVENT,BLOCK_TIMESTAMP,TX_ID,SENDER,ROUTE,SYMBOL,TOKEN_ADDRESS,AMOUNT,AMOUNT_USD
Transfered,2022-03-23 09:38:39.000,4aqfk62aZp623iLRdxLzxePcaTgfKzotg2tDrMxekqKoVRCU97WzUMic4ne8s2p8YvfzPinmMGKvfU3ozQxXTArR,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,320.18,320.17
Transfered,2022-03-23 10:44:18.000,3sishda2ok8YLEPB9SyM1Snt6UxVSRWApNaoD1jmmFKKdJ1sFgipXa15DU9qVHCr2WeWMQrQgeq6UtdDLT3hxMkV,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,298.67,298.66
Transfered,2022-03-23 09:54:02.000,4ohVyoRphgr3rx3ZbvMcLPgpvk9JioEVrgcN1eesLi1qcXPHZrZm3rd41pUh34WA7w7MBSmQjiYKXgrU6Ptqfaof,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,49445.98,49444.6
Transfered,2022-03-23 10:30:27.000,E6DYEMXcFhpVage338cxhnPnmAQvEU4s5mPAbxNB55ffmW4A9xdiMfsv7LTkcMuXvzETibCSvs4vuhYnQXV5aTg,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2257.25,2257.19
Transfered,2022-03-23 11:41:04.000,4eKFvNwLb6iZh4MGLyZMVjrfhTTCK2JmtKfbMsZxsf5dMCuoTyrKKUovHnx6ofV761a1iTturxVX1EJ319p7EPva,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,279.07,279.06
Transfered,2022-03-23 11:19:25.000,qYXceATHdmV7vN7yqBJV5dMN3dr3KmHbLZCAQvBQuFjC3m3AiLnQWvzU8WJRYh34WeHc77DkvZbZwpcGWbxNnv1,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,95051.58,95048.93
Transfered,2022-03-23 09:14:47.000,2M8AovXr95YxjnvSNtqeHSGqvWG4r2A1JuEq1nJaWRBPziDom27VzCw22GHseHpttNdefuTFASGcSrBX3CVchzZP,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,882.8,882.78
Transfered,2022-03-23 10:43:55.000,364qoNVhtyUNFq1ouhSU5ayCz9ghmtAgEN7h3wXYk6HjEPcUkXHHCfXzEYx7J83wbP8jBaG1LwCKa7pe8KZpg8TV,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,298.71,298.7
Transfered,2022-03-23 11:18:31.000,5hwB1wxA466LuVfWpcAqePEDork6QboNRqbLPvYgmvWVZPAgfL8HgkpP4jKaKKdVR5xepXkSm131WxAdxzZ1FEnF,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,100.06,100.06
Transfered,2022-03-23 10:14:15.000,4B7KugqqVebrcCDD869jei3BP2i7tcAJaftmuo24rumzHgLnertVNTjBm5LDmppX1DcdqSj9BoeVSFzHj8qT5fxy,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,9930.3,9930.02
Transfered,2022-03-23 10:01:17.000,5SKigwn1SHvSHjfppRAuLyJVne4qk6uisNAq5EV8EQZjhRmooh6Ueg67rbjYqPtBpJ6xMbZ3kCBif7Qu1vZuUeEi,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,10335.68,10335.39
Transfered,2022-03-23 09:39:28.000,5WHNacNqmG1MH2wjVgLfAb23WhjYXWYPyYkNEVDW6v3traVTwFJ5voWdViWx7s5d3Cn8JLK2QBBUrc13D34KZbpT,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,263.16,263.16
Transfered,2022-03-23 11:40:05.000,5bjfC7tjiSd27zo5B2Mp2TmdKkwU1d4MLRKZ3dFtiVeCdsRbY5717uMDNSxbT9ZWStxmP3ji2wUQmNz7qVgUhtaS,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,398.99,398.98
Transfered,2022-03-23 09:00:50.000,5TY38dN9rvTGquxZhb9RYxMeqKwdSoo2j2hJ8hkpJ49DKVPDuRU7CvMj783uFcS8HHMAMHkkXRCZFMaQkskCqe4F,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,64935.09,64933.28
Transfered,2022-03-23 10:19:05.000,2ssm1WP8g7PY8mkXw6FKvonkdXqY7UF7PJ7D7NA5rWsxqTzN4ntpudgh6mwTamGjgURV48hE6SmjT37PvaXHjpLL,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,3126.16,3126.07
Transfered,2022-03-23 09:53:01.000,rqKScN7ThE4vTZFVeBDRu9pfVDTHrpDvojZfWCz67h7JHUXJiL2vEt7jm6kHTfWfbW7RAua9UcWjJhVNvEfP21w,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,66372.79,66370.94
Transfered,2022-03-23 11:50:55.000,3AWWgPV7z5pnV4oi1gNhepkoQEmazVJnUifU9e5hh4KpTKQLoyvFZfMLZ4ALYD39RUHaKnxwixaAoQZVjBmBQJZp,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,inbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.11,0.11
Transfered,2022-03-23 10:16:09.000,5dGd4mt6UPWW4xnfufdRNcExST2SfKFqmaErJTD8qz9rjyM1X3yUEm7riMsWERydEk9N8MrEYVC46skqCDyzrURQ,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5818.46,5818.29
Transfered,2022-03-23 10:26:43.000,59aZFRJs238t6zyyfeJSvcXDHWbm2qmS69fczLan2GA1yjUsfVrBWuPYcXwnrm5JV2v7cJ5hDqHgw719C2NczKxK,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2391.47,2391.4
Transfered,2022-03-23 10:47:53.000,nxi6pt5jyNuvCSRvjHhc8E23tUAjH8HW5DfZqEiBYNrEySVaGwQKafTzH9SxpGUrCiBXvYJY4EGNrvmgCB3daYe,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,199.52,199.52
Transfered,2022-03-23 10:18:42.000,64PyqmBTpCySeGD1hTCRS1haSByCkPEas87Tb423nU8agEyn6RkZnvv6ndwfz3KQ34CQ89KCXbdNtmmxPmhreaoZ,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,3844.48,3844.37
Transfered,2022-03-23 11:33:25.000,5WTJNEnoAPinQyFuf5J687Y77EosKe4PhTXQrN1sHtrAxEQTHjxgDrUVt97cPoiYL22DeGsSeWQLGS1uGb13JGzv,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1988.66,1988.6
Transfered,2022-03-23 09:15:01.000,CD2MpL8kNTEjGYGYugKcGSc83jqorXejgX2MzYLqrSSDz4fVwTY6DiN4ApskNriDKAdJeajNqSRHu4tAheUg8xt,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,784.65,784.63
Transfered,2022-03-23 10:50:58.000,2M7rWv9QNdyUoXxNY3gZPV6x3LChQaAn24VUqn6uiRpf1uRMJu2nGLZcjCf5oBzj4XCFcbAPWCxsJrZkA5RwoMhY,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,159.32,159.32
Transfered,2022-03-23 11:35:22.000,4Hmp4GZ4GV7cZSiNJjUmW4wpbibu9tJrMBMEKUn8pKGQE4CL3uBTikNJdq7HmJj69SQt5Z4jZzAb3cijdx4YF4ka,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1006,1005.97
Transfered,2022-03-23 09:47:16.000,HZk1JZ793vKUhxk6z8rX3Epa8JKZrgXVeupC9LGGLPXVV6GbcdvCPf9kRKhrNsLTbpgcn4phTfggeH3AZ5RyUzB,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,106,106
Transfered,2022-03-23 09:12:50.000,5X8Lv9QhveJGafNGzp1sSD3bcFj6a1zJspUNhd4gvLgkN5SbzBsuzmW534AowL4kUuaph2wA6mAmKbq1KJMQeFEf,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1421.72,1421.68
Transfered,2022-03-23 09:14:54.000,447PTy5cjJub2ohNexPAXUmBPcswonZfjinFb9JQMEKUydRQWxkBrWL9d2YFDrNgm9KckssiBnT5RGnMmJp711Y5,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,788.23,788.21
Transfered,2022-03-23 11:33:35.000,3uSdkmjhq1q4gBsg9BHPEmVUeKqSdV5cXe1DLwRwwFYxDNmAeWrmDua3iDHUhoNLpdkzc4115r1Av6WVXi7HuDYs,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1701.1,1701.05
Transfered,2022-03-23 11:35:14.000,dvqzCG9DjNfvJeerfcsJAJFeXrj4dgdbZwNUPE8QxN7cofwdNFDy7Lpe2rXFBWwMp6XVY4CNtQpNwKLtXCEh4WR,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1008.3,1008.27
Transfered,2022-03-23 10:00:43.000,2yewN8yo4aMCi8UwLzYTFwHQbn6xLs1XkoGATA5N5QsnAzwXpMaXfUQNCD25tZdQ56a7bXQh538CCscnwnz4VCJx,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,12805.68,12805.33
Transfered,2022-03-23 09:40:46.000,naA4bwKTR12HFT5R2tRzcQ4ufnXUSqxykhmUiVo7NXwNjKAkVcpWmx4Toz2uAEczLXCwmcaYLzKaDr4vsh534zW,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,200.93,200.93
Transfered,2022-03-23 11:34:36.000,4jMFpv8c6UniR1ktwyaHP5bp7PTGRXvsKvdwoVvc5G9UQQDRCkcfHGmZK61cJHMNR2Eqva4gcxrzpGiDxPtu3CA3,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1165.6,1165.56
Transfered,2022-03-23 10:14:33.000,2nrph31aw91J3oLpBiWMaxfzhDGBw3Xh6d7xKcC6q8zfpjeh5uKDRaqSGCyuT4habEiWWjUQH9v4B4Ne9fYiroVU,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,9913.28,9913
Transfered,2022-03-23 09:09:21.000,46wV3TW5PUUMecdi7Y2pm9RFKcYcGEU142Tr8stFGTNV1v2BBU2Xfm7NkCsKi8HzGDGVHqGCCyosCFZVbapDgX2Y,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,15677.93,15677.5
Transfered,2022-03-23 10:45:56.000,3faPukGJSWuzodXm9CY2egyiZaxPpHoo8gRjWobDY5DrwU3sP7f71EN2tJ1DfhBpBREFHm7p8EHBZf2hVw4WZh6,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,209.48,209.48
Transfered,2022-03-23 11:37:32.000,m61XhdLshMQMit8Pa6fxT7YMH98EY3pg5qUXpruDjwYdabdXzyKhyUi7hFregvhd6a9fvVwcqeaEaYvDTRQXPnZ,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,740.45,740.43
Transfered,2022-03-23 10:47:40.000,5FJUsoyfzDwLAf21vc6JtpTbNgkj1sRVvW5Tam5a1eeHXqBvc9JEFDrnwuDN6yM9cAFv9Z6f1QECDQMKauEgvuQo,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,199.6,199.6
Transfered,2022-03-23 09:39:04.000,5cmvqhxA68bQ5yy7x1JZuJgN9RgzdutWjBc8MxdjWUtxS7DrDCZ9bpvjm9cRLLsNzB6gfnsysAcBpbZ2DdmsP5LY,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,272.33,272.32
Transfered,2022-03-23 09:11:55.000,Pvn2FHeYmKhiXewg5zQ9WuadxuVsyysja9jzZ6Vuk9VevjwNspbibzsSBt5P3cv4S1zv7wJTbfSZiAvrBM6DNFu,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2360.22,2360.16
Transfered,2022-03-23 11:32:25.000,5EeX4yNzznnym4rrQC2bn6tZ4tFnAXTnZMbVgGGWV4VGH48EsYd9vGSoKoSiyG5m3tEK8LLntNbCaR2q38Dgv2TD,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2046.23,2046.17
Transfered,2022-03-23 11:36:30.000,4azEkT2RRHkQC2uugVvpmQkG8KEf1W2NDnoekEPRsbWcrEdF6qKpjU7KNoSn8zVpDiTzXNdf5UWstxLYUySFBssT,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,995.53,995.5
Transfered,2022-03-23 09:49:03.000,4AVkhMHR2zYD5KmYT27Sn7VhfXPhzX6TWZX6uVnRv3ZP6kawwYXLuN2mfefDRUaUucHRpjqmvoWayKKe3pYoR6t3,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,103.41,103.41
Transfered,2022-03-23 09:45:28.000,3UwkQPeEDQjEaKEF9x7AVuZa9iLFyW4vcKd71wZN7onVzDxmBFc2eSod6c9f4dBMdAHyQMBkigQ3m1W5tCfd9Gwu,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,106.67,106.66
Transfered,2022-03-23 09:58:09.000,44jEd5f5xGa1Z8VySsLqsSJAX7Vdcc3J37myR9bypBZhL2rbyZEs3SGkjjvXFAMbt7h2LbCaYUuH7tHfS1VzSgvP,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,24671.53,24670.84
Transfered,2022-03-23 09:33:20.000,5F857LW8BZLVGLUpJicqCXwXDShDzPuBrCyt8imzSpsomPS9Ypdb1iWcAJnvbGDwBstMuMD16WRHGvG8MJVLizp4,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,461.32,461.3
Transfered,2022-03-23 10:14:48.000,8Avz6g78yCChkaPdvS4mc6oYcs5tu1RkzEfLhqjT3MTUXhGspeHJy8q7GFVCbPsLEnExtx1rPhTd6L1VjADcMg3,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,9610.59,9610.32
Transfered,2022-03-23 10:42:28.000,5FcCm3wvdiB4SdXUJ49eMbnAPBx3w3voHoC6tAfutKk7s16X5jQfK4XbSxzmoG7HZzasL4DkxQSU9frGy8QNSqkx,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,407.11,407.1
Transfered,2022-03-23 10:54:03.000,53gAhWEb7UqE8ayxF3F6boKnoLe5FwCM83cL9GxQbYdBVQx5uQf9ewruwXkdvx2s3NVKauUHoTxgyyCcNju68XNb,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,119.52,119.51
Transfered,2022-03-23 10:45:31.000,2f4Dad13kWwSMyf1VqPA4MkVzzeQKQ8Hy5AyjWBv43w5vTdEENFWDFQQWqwF6vVV3LCDYC8vZfzxYqVfh8Jk6pjG,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,219.31,219.31
Transfered,2022-03-23 09:37:48.000,5esZYeWYpjJx2DNr65LMZtnrSucnEVGVTfDthqicgbUNCV7kVH5Sc79LcHQHVhsWd64zjrRpattA1bnn4vPemyZr,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,357.67,357.66
Transfered,2022-03-23 09:40:37.000,bjkS36L7PNyrjibczJHEFQNqfh6jELQkUtBEN1hp7eSjGkFQ4muscdVpcTpvyVuSSYE245M9qLTR1bxWG5v3BKj,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,206.47,206.47
Transfered,2022-03-23 10:36:41.000,LYzMgxU3EfhaAKiDEgbTNJPmt4JTEjF3CSaQwwCpb7wdaL7ywSnoEKLoef7EGS5vAxoN4sDGgTE9ggeenoT6UFe,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1231.28,1231.25
Transfered,2022-03-23 10:19:28.000,3CZVWcntkgyjeLuu8edF1Dry6jyb1Tr3N1wf4uQSMaWfd4nXqQqYxGxQiufQJtDjQ1PvGdtwdTywy7C6MySjx7s5,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2675.24,2675.16
Transfered,2022-03-23 10:51:52.000,2Um5Lz9pKtgiwH4XXXbRX2kLuqF9YjvmEwV3JbyC1KWH3zbaPex5EnhCuzp3PKYkHSmYBC2iKEMSjjEW97ata59j,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,149,149
Transfered,2022-03-23 09:32:22.000,5MqqJBvZMTgMtFfimc7bWMkn7H1U4c8k65kTSFqUDi6uNuet9s4PucbtC3yn4MuK9c1WQuu5amKjbNn1hT8c3LEB,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,583.41,583.39
Transfered,2022-03-23 10:16:31.000,2UgyNtrDdr2E4Pn67XttRdeMEW371G75GCMhvbkEMBsZunUaYPeFb9QjxmJotrx4ciemBTWTFPXiUSh1ZCUxzXJ1,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5252.09,5251.94
Transfered,2022-03-23 10:46:04.000,MGKh51KzvborCZgGkwx52bHUXo5hbYhmAr22sDUEdvfDzhdhBaDQzzfg7iWz9NPSfnpbEMvi1CCGUxFdvAYpSnh,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,206.3,206.29
Transfered,2022-03-23 09:57:50.000,3fZ77VSjWJieLuHJXJbLRfAiuLuCPAHBBoWecuuEUCyeqGerMxtgjF6pd2pRCtat7nrUuASiHdqWEUR4ovafeQHj,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,24885,24884.31
Transfered,2022-03-23 09:43:28.000,5NVi2qLAFgwfFFVLVfFZzff1sLWeWSGfjA8DTDWPMkogGtFUKrTQMfrH3PLweKZkxj1pNDo5qW2aheQKpybYBDqu,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,127.41,127.41
Transfered,2022-03-23 09:43:00.000,4bSdFPvzE7PyADjgLaCbzWndhTguohTK6iziQ9StvYJkjArcQWVzozRpofUccfnCRhzBo3MxMnApucPwTYo2a3ze,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,149.99,149.99
Transfered,2022-03-23 09:33:10.000,2SsiFtoxoid7jUrAYTJRdbHziqapKbamW1GXRZNgyqVfZx2dGy61VJXPDaxANLJz9PWZJNB2ndXmXaUeKRUyNkFa,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,472.63,472.61
Transfered,2022-03-23 10:41:07.000,KpspD6MGAfAZmVrSMSgJbF1xRq1aqe76gbRhtgGuA1kACZmyUisKB9cH4dbAQwu1SMifsqGnobotD9zoRk6NoAB,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,507.33,507.32
Transfered,2022-03-23 10:38:21.000,3X82bmfGMMd267oHnJEE4fgb9o81AwX7PQfZmxhEqAPdnwezo67GigPc4CBRc3tFQ3x2kTpuGESRopmKKpvCjiYe,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,998.16,998.13
Transfered,2022-03-23 10:30:19.000,53Z2MsbnQPQXJL3LPVvEiLkta951fcCYUtwr1GutMArdkv8QuLcB9RsztsViFRiJ5KVeW7bq4YmMWDbfA56DbgSj,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2263.41,2263.34
Transfered,2022-03-23 09:34:10.000,V1Z15ZyzYV8fyr2h84JiLGuKeVNSZY9EmSK3nBhQ5DfSSNG11eW8Vi1PCHQhgptG4r9JngSBeTGbEcGVHTSUosx,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,383.83,383.82
Transfered,2022-03-23 11:31:24.000,KHrxacm2vDHX85GNXwRnu9sMUruDjZP21REdWAru6RVpuXUs7WBi2Zek7eWQ1GqutGjFPvVv6dtotaTVpjAii6p,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2913.41,2913.33
Transfered,2022-03-23 11:42:47.000,da2mtfWHDUmHVej2X8Uu8QmFHAP25WaEuhkeDqBs6j5CCN1yP6cxBPF6UB63QmvLKQLQc9zAKkmaDMWHJnc7vPK,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,128.27,128.27
